Id;Fecha;Tmax;HTmax;Tmin;HTmin;Tmed;Racha;HRacha;Vmax;HVmax;TPrec;Prec1;Prec2;Prec3;Prec4
0201X;2021-07-31;28.4;16:30;18.9;22:30;23.6;;;;;9;0;0;0;9
0201X;2021-08-01;25.9;17:00;18.8;07:20;22.3;;;;;0;0;0;0;0
0201X;2021-08-02;28.0;17:20;20.6;07:10;24.3;;;;;0;0;0;0;0
0201X;2021-08-03;28.7;17:00;22.2;07:10;25.5;;;;;0;0;0;0;0
0201X;2021-08-04;29.6;15:50;21.4;23:40;25.5;;;;;0.4;0;0;0;0.4
0201X;2021-08-05;28.7;15:40;20.5;07:20;24.6;;;;;0;0;0;0;0
0201X;2021-08-06;27.2;16:50;23.9;23:40;25.6;;;;;0;0;0;0;0
0201X;2021-08-07;30.3;15:20;23.2;06:30;26.8;;;;;0;0;0;0;0
0201X;2021-08-08;26.8;13:50;21.9;07:20;24.3;;;;;0;0;0;0;0
0201X;2021-08-09;27.8;17:00;21.1;07:20;24.4;;;;;0.6;0;0.6;0;0
0201X;2021-08-10;29.9;17:40;21.9;07:20;25.9;;;;;0;0;0;0;0
0201X;2021-08-11;30.3;16:20;22.9;07:20;26.6;;;;;0;0;0;0;0
0201X;2021-08-12;29.4;14:50;24.0;07:20;26.7;;;;;0;0;0;0;0
0201X;2021-08-13;31.4;11:50;23.6;07:20;27.5;;;;;0;0;0;0;0
0201X;2021-08-14;33.5;17:30;23.8;07:10;28.6;;;;;0;0;0;0;0
0201X;2021-08-15;29.3;18:30;24.7;07:10;27;;;;;0;0;0;0;0
0201X;2021-08-16;30.5;12:40;24.5;07:10;27.5;;;;;0;0;0;0;0
0201X;2021-08-17;28.3;17:10;22.1;07:20;25.2;;;;;0;0;0;0;0
0201X;2021-08-18;28.1;11:50;21.2;07:40;24.7;;;;;0;0;0;0;0
0201X;2021-08-19;26.7;17:50;21.4;07:20;24.1;;;;;0;0;0;0;0
0201X;2021-08-20;29.1;16:30;21.3;07:20;25.2;;;;;0;0;0;0;0
0201X;2021-08-21;29.5;14:30;23.1;07:20;26.3;;;;;0;0;0;0;0
0201X;2021-08-22;29.6;15:30;21.7;07:30;25.7;;;;;0;0;0;0;0
0201X;2021-08-23;27.8;15:30;22.5;07:30;25.1;;;;;0;0;0;0;0
0201X;2021-08-24;27.5;15:50;21.4;07:20;24.4;;;;;15.8;13.6;2.2;0;0
0201X;2021-08-25;27.4;17:00;22.6;07:20;25;;;;;0;0;0;0;0
0201X;2021-08-26;28.5;16:20;20.6;07:20;24.6;;;;;0;0;0;0;0
0201X;2021-08-27;30.0;14:50;23.7;07:50;26.9;;;;;0;0;0;0;0
0201X;2021-08-28;27.8;16:50;23.3;07:20;25.5;;;;;0;0;0;0;0
0201X;2021-08-29;27.0;14:30;21.9;07:20;24.4;;;;;0;0;0;0;0
0201X;2021-08-30;24.8;12:40;21.5;07:20;23.1;;;;;2.4;0;0;2.4;0
0201X;2021-08-31;27.3;16:40;20.7;07:30;24;;;;;0;0;0;0;0
0201X;2021-09-01;25.4;18:20;21.6;07:20;23.5;;;;;0.2;0;0;0.2;0
0201X;2021-09-02;27.2;17:20;21.1;05:40;24.2;;;;;1.2;0.2;0.2;0.8;0
0201X;2021-09-03;28.7;17:30;20.4;07:30;24.6;;;;;0.2;0;0;0;0.2
0201X;2021-09-04;27.5;15:50;21.2;07:30;24.4;;;;;0;0;0;0;0
0201X;2021-09-05;29.0;14:00;21.8;07:30;25.4;;;;;0;0;0;0;0
0201X;2021-09-06;28.9;14:10;23.1;07:20;26;;;;;0;0;0;0;0
0201X;2021-09-07;29.0;17:00;23.8;07:40;26.4;;;;;0;0;0;0;0
0201X;2021-09-08;29.2;14:30;22.4;07:30;25.8;;;;;0;0;0;0;0
0201X;2021-09-09;28.7;16:10;23.3;07:20;26;;;;;0.2;0;0;0;0.2
0201X;2021-09-10;28.2;13:50;21.9;22:10;25.1;;;;;1;0;0;1;0
0201X;2021-09-11;27.6;14:20;20.0;07:20;23.8;;;;;0;0;0;0;0
0201X;2021-09-12;28.6;14:20;22.4;07:20;25.5;;;;;0;0;0;0;0
0201X;2021-09-13;29.0;16:00;22.6;07:40;25.8;;;;;0;0;0;0;0
0201X;2021-09-14;29.7;14:00;24.4;07:30;27.1;;;;;0;0;0;0;0
0201X;2021-09-15;30.0;15:30;23.6;07:20;26.8;;;;;0;0;0;0;0
0201X;2021-09-16;28.0;15:00;21.4;08:20;24.7;;;;;0.6;0;0.6;0;0
0201X;2021-09-17;28.4;15:40;21.1;07:20;24.8;;;;;0;0;0;0;0
0201X;2021-09-18;27.0;14:30;21.6;07:20;24.3;;;;;8.4;0;0;8.2;0.2
0201X;2021-09-19;25.7;14:40;17.8;07:20;21.8;;;;;0;0;0;0;0
0201X;2021-09-20;24.9;14:30;17.1;21:00;21;;;;;18.8;0;0;10;8.8
0201X;2021-09-21;22.2;14:40;17.5;07:20;19.9;;;;;0;0;0;0;0
0201X;2021-09-22;24.4;14:10;19.1;07:20;21.8;;;;;0;0;0;0;0
0201X;2021-09-23;24.9;16:00;18.7;10:00;21.8;;;;;4.4;0;4.2;0.2;0
0201X;2021-09-24;24.7;13:00;18.8;07:30;21.8;;;;;0;0;0;0;0
0201X;2021-09-25;27.4;15:20;21.7;08:30;24.6;;;;;0;0;0;0;0
0201X;2021-09-26;29.7;15:10;21.7;07:40;25.7;;;;;0;0;0;0;0
0201X;2021-09-27;28.4;14:00;20.1;07:20;24.3;;;;;0;0;0;0;0
0201X;2021-09-28;26.5;14:40;20.5;07:20;23.5;;;;;0;0;0;0;0
0201X;2021-09-29;24.4;12:30;20.5;07:20;22.4;;;;;5.8;0;0;5.8;0
0201X;2021-09-30;24.2;16:20;19.9;07:20;22.1;;;;;0;0;0;0;0
0201X;2021-10-01;24.4;17:00;18.8;07:20;21.6;;;;;0;0;0;0;0
0201X;2021-10-02;24.9;16:00;18.2;08:10;21.6;;;;;0;0;0;0;0
0201X;2021-10-03;25.6;15:00;22.7;23:59;24.2;;;;;0;0;0;0;0
0201X;2021-10-04;22.7;00:00;15.1;10:50;18.9;;;;;27.6;18;9.4;0.2;0
0201X;2021-10-05;24.8;17:00;14.3;07:30;19.5;;;;;0;0;0;0;0
0201X;2021-10-06;21.9;16:20;17.3;07:30;19.6;;;;;2;0;2;0;0
0201X;2021-10-07;22.8;16:40;16.3;07:40;19.5;;;;;0;0;0;0;0
0201X;2021-10-08;22.8;14:50;16.1;07:30;19.4;;;;;0;0;0;0;0
0201X;2021-10-09;20.9;13:30;17.7;08:10;19.3;;;;;0;0;0;0;0
0201X;2021-10-10;21.1;16:00;17.2;07:40;19.2;;;;;0;0;0;0;0
0201X;2021-10-11;23.2;15:10;16.0;08:20;19.6;;;;;0;0;0;0;0
0201X;2021-10-12;23.4;14:30;14.7;07:40;19;;;;;0;0;0;0;0
0201X;2021-10-13;22.7;17:00;16.7;07:20;19.7;;;;;0;0;0;0;0
0201X;2021-10-14;21.3;15:50;16.3;08:50;18.8;;;;;0;0;0;0;0
0201X;2021-10-15;24.1;15:00;16.2;07:40;20.2;;;;;0;0;0;0;0
0201X;2021-10-16;22.3;14:50;18.2;07:30;20.3;;;;;0;0;0;0;0
0201X;2021-10-17;22.5;15:10;17.0;08:10;19.8;;;;;0;0;0;0;0
0201X;2021-10-18;23.3;16:50;17.6;07:40;20.4;;;;;0;0;0;0;0
0201X;2021-10-19;24.1;14:40;17.8;08:10;20.9;;;;;0;0;0;0;0
0201X;2021-10-20;23.3;15:40;19.2;23:50;21.3;;;;;0;0;0;0;0
0201X;2021-10-21;20.9;14:20;17.9;07:20;19.4;;;;;0.2;0;0;0.2;0
0201X;2021-10-22;20.4;13:00;16.6;05:40;18.5;;;;;0;0;0;0;0
0201X;2021-10-23;20.0;15:40;14.0;08:20;17;;;;;0;0;0;0;0
0201X;2021-10-24;22.1;15:30;13.7;04:50;17.9;;;;;0;0;0;0;0
0201X;2021-10-25;20.6;15:10;14.7;07:30;17.7;;;;;0;0;0;0;0
0201X;2021-10-26;21.9;16:00;14.6;07:30;18.3;;;;;0;0;0;0;0
0201X;2021-10-27;20.3;14:40;14.3;07:40;17.3;;;;;0;0;0;0;0
0201X;2021-10-28;21.1;16:00;14.6;07:20;17.9;;;;;0;0;0;0;0
0201X;2021-10-29;21.9;15:20;15.7;02:10;18.8;;;;;8.8;0;0;0;8.8
0201X;2021-10-30;22.0;16:50;17.4;04:50;19.7;;;;;11.4;6.8;1.2;3;0.4
0201X;2021-10-31;24.9;15:40;17.3;06:50;21.1;;;;;0.4;0.2;0.2;0;0
0201X;2021-11-01;24.0;15:50;15.9;23:50;19.9;;;;;0.4;0;0;0.4;0
0201X;2021-11-02;19.9;14:20;13.5;03:30;16.7;;;;;0;0;0;0;0
0201X;2021-11-03;17.6;13:40;12.6;23:50;15.1;;;;;0.4;0;0.2;0;0.2
0201X;2021-11-04;16.8;14:20;10.4;06:30;13.6;;;;;0.2;0;0;0.2;0
0201X;2021-11-05;16.2;15:50;9.9;07:30;13.1;;;;;0;0;0;0;0
0201X;2021-11-06;18.8;15:10;9.1;07:50;13.9;;;;;0;0;0;0;0
0201X;2021-11-07;19.2;15:00;9.2;06:30;14.2;;;;;0;0;0;0;0
0201X;2021-11-08;19.3;14:10;10.3;07:20;14.8;;;;;0;0;0;0;0
0201X;2021-11-09;16.7;16:20;10.7;06:30;13.7;;;;;0;0;0;0;0
0201X;2021-11-10;16.4;12:30;13.4;16:30;14.9;;;;;13.6;0;0;13.6;0
0201X;2021-11-11;18.2;14:40;14.6;01:50;16.4;;;;;2.4;0;2;0.4;0
0201X;2021-11-12;20.0;16:00;15.7;10:10;17.8;;;;;0;0;0;0;0
0201X;2021-11-13;19.5;13:00;15.1;06:40;17.3;;;;;0;0;0;0;0
0201X;2021-11-14;16.9;12:30;12.7;23:50;14.8;;;;;3.4;0;0;0;3.4
0201X;2021-11-15;15.4;16:00;11.1;08:10;13.3;;;;;0.2;0.2;0;0;0
0201X;2021-11-16;15.6;16:00;11.1;11:00;13.4;;;;;1.4;0;1.4;0;0
0201X;2021-11-17;16.9;13:50;10.4;07:20;13.6;;;;;0;0;0;0;0
0201X;2021-11-18;16.8;14:50;9.4;06:30;13.1;;;;;0;0;0;0;0
0201X;2021-11-19;16.7;15:40;9.2;07:10;13;;;;;0;0;0;0;0
0201X;2021-11-20;15.8;15:00;9.3;07:40;12.6;;;;;0;0;0;0;0
0201X;2021-11-21;16.4;16:00;12.4;07:10;14.4;;;;;0;0;0;0;0
0201X;2021-11-22;15.0;13:50;11.1;08:00;13.1;;;;;0;0;0;0;0
0201X;2021-11-23;14.9;13:00;11.9;06:20;13.4;;;;;28.4;0;0;19.6;8.8
0201X;2021-11-24;14.9;15:20;10.1;23:30;12.5;;;;;12.4;0.2;1.2;8.4;2.6
0201X;2021-11-25;13.4;16:00;9.5;06:40;11.4;;;;;10.6;5.2;5.4;0;0
0201X;2021-11-26;14.3;14:50;8.9;06:20;11.6;;;;;0;0;0;0;0
0201X;2021-11-27;13.7;13:50;6.9;23:50;10.3;;;;;0;0;0;0;0
0201X;2021-11-28;11.9;15:40;5.8;06:10;8.8;;;;;0;0;0;0;0
0201X;2021-11-29;15.0;14:30;5.7;08:30;10.3;;;;;0;0;0;0;0
0201X;2021-11-30;15.1;15:20;7.5;03:20;11.3;;;;;0;0;0;0;0
0201X;2021-12-01;15.6;15:40;8.3;07:40;12;;;;;0.4;0;0;0;0.4
